frame,t,x,y,dx,dy,area
728,6.066666666666666,1920.0,1080.0,0.0,0.0,0
732,6.1,1920.0,1080.0,0.0,0.0,0
736,6.133333333333334,1920.0,1080.0,0.0,0.0,0
740,6.166666666666667,1920.0,1080.0,0.0,0.0,0
744,6.2,1920.0,1080.0,0.0,0.0,0
748,6.233333333333333,1920.0,1080.0,0.0,0.0,0
752,6.266666666666667,1920.0,1080.0,0.0,0.0,0
756,6.3,1920.0,1080.0,0.0,0.0,0
760,6.333333333333333,1921.0,1057.0,1.0,-23.0,9
764,6.366666666666666,1921.0,1056.5,1.0,-23.5,12
768,6.4,1921.0,1056.0,1.0,-24.0,15
772,6.433333333333334,1921.0,1055.5,1.0,-24.5,18
776,6.466666666666667,1921.0,1055.0,1.0,-25.0,21
780,6.5,1921.0,1054.5,1.0,-25.5,24
784,6.533333333333333,1921.0,1054.8125,1.0,-25.1875,48
788,6.566666666666666,1920.9565217391305,1054.159420289855,0.9565217391304941,-25.840579710144993,69
792,6.6,1921.1358024691358,1053.6913580246915,1.1358024691357969,-26.308641975308547,81
796,6.633333333333334,1921.4606741573034,1053.0337078651685,1.4606741573034014,-26.96629213483152,89
800,6.666666666666667,1921.1153846153845,1052.0673076923076,1.115384615384528,-27.932692307692378,104
804,6.7,1921.4632768361582,1053.0508474576272,1.4632768361582293,-26.949152542372758,177
808,6.733333333333333,1921.4083769633507,1051.502617801047,1.4083769633507472,-28.49738219895289,191
812,6.766666666666667,1921.3875598086124,1050.1387559808613,1.3875598086124228,-29.861244019138667,209
816,6.8,1921.1596638655462,1049.3067226890757,1.1596638655462357,-30.69327731092426,238
820,6.833333333333333,1921.1596638655462,1047.281512605042,1.1596638655462357,-32.71848739495795,238
824,6.866666666666666,1921.1338912133892,1045.2594142259413,1.1338912133892336,-34.74058577405867,239
828,6.9,1921.103734439834,1043.253112033195,1.1037344398339428,-36.746887966804934,241
832,6.933333333333334,1921.0247933884298,1040.9338842975208,1.0247933884297709,-39.06611570247924,242
836,6.966666666666667,1921.0663900414938,1038.954356846473,1.0663900414938325,-41.04564315352695,241
840,7.0,1921.0329218106995,1037.2181069958847,1.032921810699463,-42.78189300411532,243
844,7.033333333333333,1920.97131147541,1034.8196721311474,0.9713114754099479,-45.1803278688526,244
848,7.066666666666666,1920.9380165289256,1032.1776859504132,0.9380165289255729,-47.822314049586794,242
